dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.722541,0.894160,8.387336,1.925629,0.139234,-0.082710,3.290806
0.020000,1.684375,0.888610,8.425904,1.928374,0.137266,-0.098410,3.281257
0.020000,1.646105,0.883411,8.464525,1.931078,0.135208,-0.102882,3.272068
0.020000,1.607737,0.878550,8.503200,1.933739,0.133038,-0.108475,3.263234
0.020000,1.569277,0.874015,8.541927,1.936354,0.130738,-0.115026,3.254748
0.020000,1.530729,0.869794,8.580706,1.938929,0.128784,-0.097686,3.246607
0.020000,1.492098,0.865876,8.619535,1.941461,0.126584,-0.109987,3.238802
0.020000,1.453388,0.862248,8.658414,1.943949,0.124391,-0.109698,3.231329
0.020000,1.414605,0.858899,8.697342,1.946393,0.122215,-0.108759,3.224182
0.020000,1.375751,0.855817,8.736318,1.948795,0.120070,-0.107258,3.217355
0.020000,1.336830,0.852991,8.775341,1.951154,0.117965,-0.105274,3.210843
0.020000,1.297846,0.850410,8.814410,1.953472,0.115907,-0.102878,3.204639
0.020000,1.258802,0.848062,8.853525,1.955750,0.113904,-0.100133,3.198740
0.020000,1.219700,0.845936,8.892685,1.957988,0.111899,-0.100271,3.193138
0.020000,1.180543,0.844021,8.931889,1.960186,0.109921,-0.098899,3.187830
0.020000,1.141333,0.842306,8.971136,1.962352,0.108263,-0.082899,3.182811
0.020000,1.102073,0.840781,9.010425,1.964482,0.106537,-0.086324,3.178076
0.020000,1.062765,0.839435,9.049757,1.966580,0.104886,-0.082529,3.173620
0.020000,1.023409,0.838257,9.089130,1.968646,0.103314,-0.078625,3.169439
0.020000,0.984009,0.837238,9.128543,1.970682,0.101780,-0.076685,3.165530
0.020000,0.944565,0.836366,9.167997,1.972685,0.100138,-0.082100,3.161888
0.020000,0.905078,0.835632,9.207491,1.974667,0.099103,-0.051756,3.158511
0.020000,0.865550,0.835026,9.247023,1.976624,0.097864,-0.061941,3.155394
0.020000,0.825982,0.834537,9.286594,1.978558,0.096709,-0.057746,3.152535
0.020000,0.786375,0.834156,9.326203,1.980466,0.095366,-0.067142,3.149931
0.020000,0.746729,0.833873,9.365851,1.982359,0.094686,-0.034025,3.147579
0.020000,0.707044,0.833678,9.405535,1.984235,0.093805,-0.044044,3.145477
0.020000,0.667323,0.833561,9.445257,1.986094,0.092904,-0.045022,3.143622
0.020000,0.627564,0.833513,9.485016,1.987937,0.092184,-0.036030,3.142014
0.020000,0.587768,0.833524,9.524811,1.989771,0.091703,-0.024020,3.140650
0.020000,0.547937,0.833585,9.564643,1.991594,0.091139,-0.028240,3.139529
