dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.035818,0.881122,13.596180,1.951022,-0.046392,0.017857,0.144050
0.020000,3.074397,0.886849,13.635182,1.950102,-0.045975,0.020851,0.150702
0.020000,3.112919,0.892832,13.674166,1.949192,-0.045529,0.022326,0.157476
0.020000,3.151382,0.899075,13.713131,1.948291,-0.045041,0.024378,0.164370
0.020000,3.189782,0.905583,13.752079,1.947401,-0.044511,0.026488,0.171383
0.020000,3.228118,0.912358,13.791010,1.946522,-0.043938,0.028651,0.178513
0.020000,3.266388,0.919406,13.829923,1.945655,-0.043321,0.030862,0.185758
0.020000,3.304588,0.926730,13.868819,1.944802,-0.042659,0.033115,0.193117
0.020000,3.342717,0.934334,13.907698,1.943963,-0.041978,0.034021,0.200588
0.020000,3.380771,0.942221,13.946561,1.943138,-0.041246,0.036604,0.208169
0.020000,3.418747,0.950395,13.985408,1.942330,-0.040403,0.042175,0.215858
0.020000,3.456644,0.958860,14.024238,1.941539,-0.039553,0.042504,0.223652
0.020000,3.494459,0.967618,14.063054,1.940766,-0.038655,0.044887,0.231549
0.020000,3.532188,0.976672,14.101854,1.940011,-0.037710,0.047273,0.239547
0.020000,3.569828,0.986027,14.140640,1.939277,-0.036716,0.049653,0.247643
0.020000,3.607378,0.995684,14.179411,1.938564,-0.035676,0.052020,0.255833
0.020000,3.644833,1.005647,14.218168,1.937872,-0.034589,0.054366,0.264116
0.020000,3.682191,1.015917,14.256912,1.937203,-0.033455,0.056684,0.272488
0.020000,3.719448,1.026498,14.295643,1.936557,-0.032276,0.058968,0.280947
0.020000,3.756603,1.037392,14.334362,1.935936,-0.031052,0.061210,0.289488
0.020000,3.793651,1.048601,14.373069,1.935340,-0.029783,0.063406,0.298108
0.020000,3.830590,1.060127,14.411764,1.934771,-0.028472,0.065549,0.306804
0.020000,3.867417,1.071971,14.450449,1.934229,-0.027120,0.067636,0.315573
0.020000,3.904128,1.084137,14.489123,1.933714,-0.025726,0.069663,0.324410
0.020000,3.940721,1.096624,14.527788,1.933228,-0.024294,0.071627,0.333312
0.020000,3.977192,1.109434,14.566443,1.932772,-0.022823,0.073527,0.342276
0.020000,4.013538,1.122569,14.605090,1.932344,-0.021402,0.071063,0.351296
0.020000,4.049757,1.136030,14.643729,1.931941,-0.020113,0.064472,0.360369
0.020000,4.085844,1.149816,14.682360,1.931575,-0.018300,0.090657,0.369491
0.020000,4.121798,1.163930,14.720985,1.931241,-0.016702,0.079860,0.378658
0.020000,4.157615,1.178371,14.759604,1.930940,-0.015074,0.081420,0.387865
0.020000,4.193292,1.193141,14.798218,1.930672,-0.013415,0.082935,0.397108
0.020000,4.228827,1.208237,14.836826,1.930420,-0.012577,0.041894,0.406384
0.020000,4.264216,1.223662,14.875430,1.930215,-0.010253,0.116221,0.415687
0.020000,4.299456,1.239414,14.914031,1.930046,-0.008454,0.089959,0.425014
0.020000,4.334546,1.255494,14.952629,1.929899,-0.007353,0.055055,0.434360
0.020000,4.369481,1.271899,14.991225,1.929783,-0.005806,0.077334,0.443721
0.020000,4.404260,1.288631,15.029819,1.929716,-0.003345,0.123070,0.453092
0.020000,4.436159,1.304333,15.065374,1.777727,-7.599437,-379.804599,0.461903
0.020000,4.473464,1.322587,15.106905,2.076585,14.942896,1127.116620,0.448485
0.020000,4.511334,1.340512,15.148803,2.094905,0.915983,-701.345661,0.435830
0.020000,4.549320,1.357925,15.190590,2.089325,-0.278989,-59.748559,0.423918
0.020000,4.587405,1.374853,15.232268,2.083879,-0.272276,0.335628,0.412732
0.020000,4.625573,1.391326,15.273839,2.078568,-0.265557,0.335973,0.402255
0.020000,4.663811,1.407372,15.315307,2.073390,-0.258919,0.331867,0.392469
0.020000,4.702105,1.423017,15.356674,2.068341,-0.252439,0.323989,0.383355
0.020000,4.740444,1.438289,15.397942,2.063418,-0.246180,0.312947,0.374899
0.020000,4.778816,1.453213,15.439114,2.058614,-0.240195,0.299288,0.367083
0.020000,4.817211,1.467816,15.480193,2.053923,-0.234525,0.283495,0.359893
0.020000,4.855620,1.482123,15.521179,2.049330,-0.229669,0.242772,0.353315
0.020000,4.894033,1.496157,15.562076,2.044844,-0.224301,0.268413,0.347336
0.020000,4.932443,1.509942,15.602885,2.040451,-0.219659,0.232117,0.341942
0.020000,4.970842,1.523503,15.643608,2.036136,-0.215725,0.196698,0.337124
0.020000,5.009221,1.536862,15.684246,2.031896,-0.212011,0.185709,0.332871
0.020000,5.047575,1.550041,15.724800,2.027729,-0.208365,0.182296,0.329174
0.020000,5.085895,1.563062,15.765273,2.023614,-0.205717,0.132406,0.326025
0.020000,5.124176,1.575947,15.805664,2.019552,-0.203093,0.131182,0.323418
0.020000,5.162410,1.588716,15.845974,2.015534,-0.200898,0.109742,0.321347
0.020000,5.200592,1.601392,15.886205,2.011545,-0.199488,0.070502,0.319808
0.020000,5.238715,1.613994,15.926357,2.007584,-0.198006,0.074095,0.318796
0.020000,5.276772,1.626543,15.966430,2.003638,-0.197309,0.034880,0.318311
0.020000,5.314757,1.639059,16.006424,1.999701,-0.196881,0.021369,0.318351
0.020000,5.352664,1.651561,16.046339,1.995762,-0.196948,-0.003321,0.318917
0.020000,5.390485,1.664071,16.086175,1.991815,-0.197333,-0.019296,0.320008
0.020000,5.428214,1.676606,16.125932,1.987848,-0.198352,-0.050930,0.321628
0.020000,5.465844,1.689187,16.165609,1.983858,-0.199494,-0.057076,0.323781
0.020000,5.503367,1.701834,16.205206,1.979831,-0.201353,-0.092969,0.326470
0.020000,5.540775,1.714565,16.244721,1.975759,-0.203582,-0.111430,0.329702
0.020000,5.578060,1.727401,16.284154,1.971643,-0.205845,-0.113175,0.333483
0.020000,5.615214,1.740360,16.323503,1.967458,-0.209227,-0.169107,0.337822
0.020000,5.652228,1.753462,16.362767,1.963207,-0.212533,-0.165283,0.342727
0.020000,5.689091,1.766728,16.401945,1.958886,-0.216086,-0.177677,0.348209
0.020000,5.725795,1.780175,16.441034,1.954472,-0.220705,-0.230906,0.354279
0.020000,5.762327,1.793824,16.480034,1.949965,-0.225328,-0.231153,0.360949
0.020000,5.798678,1.807696,16.518941,1.945365,-0.229985,-0.232860,0.368234
0.020000,5.834835,1.821808,16.557754,1.940655,-0.235495,-0.275491,0.376146
0.020000,5.870784,1.836182,16.596471,1.935828,-0.241347,-0.292633,0.384702
0.020000,5.906513,1.850837,16.635088,1.930882,-0.247327,-0.299001,0.393916
0.020000,5.942007,1.865794,16.673605,1.925811,-0.253570,-0.312132,0.403807
0.020000,5.977250,1.881071,16.712017,1.920610,-0.260030,-0.323011,0.414391
0.020000,6.012227,1.896690,16.750322,1.915277,-0.266651,-0.331065,0.425686
0.020000,6.046920,1.912670,16.788518,1.909810,-0.273364,-0.335617,0.437710
0.020000,6.081311,1.929030,16.826603,1.904208,-0.280081,-0.335880,0.450481
