dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.618709,3.170235,7.756370,0.898161,-2.000000,0.000000,1.484396
0.020000,6.620153,3.187739,7.773933,0.858161,-2.000000,-0.000000,1.492580
0.020000,6.621398,3.204456,7.790696,0.818161,-2.000000,0.000000,1.500269
0.020000,6.622465,3.220384,7.806660,0.778161,-2.000000,0.000000,1.507480
0.020000,6.623374,3.235519,7.821823,0.738161,-2.000000,-0.000000,1.514231
0.020000,6.624140,3.249862,7.836186,0.698161,-2.000000,0.000000,1.520538
0.020000,6.624782,3.263410,7.849749,0.658161,-2.000000,0.000000,1.526417
0.020000,6.625313,3.276162,7.862512,0.618161,-2.000000,-0.000000,1.531880
0.020000,6.625748,3.288118,7.874476,0.578161,-2.000000,0.000000,1.536942
0.020000,6.626100,3.299275,7.885639,0.538161,-2.000000,0.000000,1.541614
0.020000,6.626380,3.309635,7.896002,0.498161,-2.000000,-0.000000,1.545908
0.020000,6.626599,3.319195,7.905565,0.458161,-2.000000,0.000000,1.549833
0.020000,6.626767,3.327957,7.914328,0.418161,-2.000000,0.000000,1.553398
0.020000,6.626893,3.335919,7.922292,0.378161,-2.000000,0.000000,1.556613
0.020000,6.626984,3.343082,7.929455,0.338161,-2.000000,-0.000000,1.559484
0.020000,6.627048,3.349445,7.935818,0.298161,-2.000000,0.000000,1.562018
0.020000,6.627091,3.355007,7.941381,0.258161,-2.000000,0.000000,1.564221
0.020000,6.627118,3.359771,7.946145,0.218161,-2.000000,-0.000000,1.566098
0.020000,6.627133,3.363734,7.950108,0.178161,-2.000000,0.000000,1.567654
0.020000,6.627141,3.366898,7.953271,0.138161,-2.000000,-0.000000,1.568891
0.020000,6.627145,3.369260,7.955634,0.098161,-2.000000,0.000000,1.569813
0.020000,6.627146,3.370824,7.957197,0.058161,-2.000000,0.000000,1.570421
0.020000,6.627146,3.371597,7.957970,0.019080,-1.954015,2.299229,1.570722
0.020000,6.627146,3.371788,7.958161,0.000000,-0.954015,50.000000,1.570796
0.020000,6.627146,3.371788,7.958161,0.000000,0.000000,47.700771,1.570796
